Title,my_label
Homogeneous nucleation of NaCl in supersaturated solutions,9
MBioTracker: Multimodal Self-Aware Bio-Monitoring Wearable System for Online Workload Detection,3
RNA modulation of transport properties and stability in phase-separated condensates,3
Interface Engineering in Perovskite Solar Cells by Low Concentration of Phenylethyl Ammonium Iodide Solution in the Antisolvent Step,7
Materials degradation in non-thermal plasma generators by corona discharge,9
Procedure for the Determination of the Student Workload and the Learning Environment Created in the Power Electronics Course Taught Through Project-Based Learning,4
Avoided Mortality Associated with Improved Air Quality from an Increase in Renewable Energy in the Spanish Transport Sector: Use of Biofuels and the Adoption of the Electric Car,3
Efficient Chemical Surface Modification Protocol on SiO2 Transducers Applied to MMP9 Biosensing,3
"Smartphone Addiction, Social Support, and Cybercrime Victimization: A Discrete Survival and Growth Mixture Model",3
Enhancing Magnetic Hyperthermia Nanoparticle Heating Efficiency with Non-Sinusoidal Alternating Magnetic Field Waveforms,9
Equivalent cyclic polygon of a euclidean travelling salesman problem tour and modified formulation,9
A Simulation Study of a Planar Cable-Driven Parallel Robot to Transport Supplies for Patients with Contagious Diseases in Health Care Centers,3
Evaluation of the ESFR End of Equilibrium Cycle State: Spatial Distributions of Reactivity Coefficients,9
Superphenix Benchmark Part I: Results of Static Neutronics,9
Improving the Flexibility of Production Scheduling in Flat Steel Production Through Standard and AI-Based Approaches: Challenges and Perspectives,9
Dichotomic Decision Optimization for the Design of HVDC Superconducting Links,9
Development and Evaluation of BenchBalance: A System for Benchmarking Balance Capabilities of Wearable Robots and Their Users,9
"Experimental determination of dissociation temperatures and enthalpies of methane, ethane and carbon dioxide hydrates up to 90 MPa by using a multicycle calorimetric procedure",9
A new design of multi-tube receiver for Fresnel technology to increase the thermal performance,7
Inter-organisational collaboration and knowledge-work: a contingency framework and evidence from a megaproject in Spain,8
Direct observation of hydrogen permeation through grain boundaries in tungsten,9
The methodology of the Logical Framework with a Risk Management Approach to Improve the Sustainability in the International Development Projects,12
Why am I learning English? Spanish EFL sports science university students acute accent motivational orientations through the prism of the L2 motivational self system,4
Self and Mutual Inductance Behavioral Modeling of Square-Shaped IPT Coils With Air Gap and Ferrite Core Plates,9
Gas switching technology: Economic attractiveness for chemical looping applications and scale up experience to 50 kWth,7
"Influence of wavelength and pulse duration on the selective laser ablation of WOx, VOx and MoOx thin films.",7
Reduction of GNSS-Denied inertial navigation errors for fixed wing autonomous unmanned air vehicles,9
Improvement of quantum approximate optimization algorithm for max–cut problems,9
Coexistence of a self-interstitial atom with light impurities in a tungsten grain boundary,9
Innovative Design Methodology for Patient-Specific Short Femoral Stems,3
Investigation of the Presence Volatile Organic Compounds (BTEX) in the Ambient Air and Biogases Produced by a Shiraz Landfill in Southern Iran,3
Success Factors in Management of Development Projects,8
Influence of Bond Characterization on Load-Mean Strain and Tension Stiffening Behavior of Concrete Elements Reinforced with Embedded FRP Reinforcement,9
Assessment of machine learning algorithm-based grading of Populus x euramericana I-214 structural sawn timber,9
Power Ramp-Rate Control via power regulation for storageless grid-connected photovoltaic systems,7
"Perception, Positioning and Decision-Making Algorithms Adaptation for an Autonomous Valet Parking System Based on Infrastructure Reference Points Using One Single LiDAR",11
Techno-economic assessment of blue and green ammonia as energy carriers in a low-carbon future,7
"Influence of curing, post-curing and testing temperatures on mechanical properties of a structural adhesive",9
Locational Marginal Price Forecasting Using SVR-Based Multi-Output Regression in Electricity Markets,7
Be good and look good: Communicating the triple bottom line through corporate websites,8
"Effect of pine resin derivatives on the structural, thermal, and mechanical properties of Mater-Bi type bioplastic",12
WILD HOPPER Prototype for Forest Firefighting,9
Anisotropy effect of bioinspired ceramic/ceramic composites: Can the platelet orientation enhance the mechanical properties at micro- and submicrometric length scale?,9
Social Media and Open Data to Quantify the Effects of Noise on Health,3
Understanding the links between the composition-processing-properties in new formulations of heas sintered by sps,9
"Solid solution and precipitation strengthening effects in basal slip, extension twinning and pyramidal slip in Mg-Zn alloys",9
Effect of alloying and microstructure on formability of advanced high-strength steels processed via quenching and partitioning,9
Upgrading the Power Capacity of a Three-Conductor MVAC Line by Converting to DC,9
Selective Metal Ion Irradiation Using Bipolar HIPIMS: A New Route to Tailor Film Nanostructure and the Resulting Mechanical Properties,9
"Investigation of diesel/n-butanol blends as drop-in fuel for heavy-duty diesel engines: Combustion, performance, and emissions",7
Optimisation of Maintenance Policies Based on Right-Censored Failure Data Using a Semi-Markovian Approach,9
New Label-Free Biosensing for the Evaluation of the AX-024 Inhibitor: Case Study for the Development of New Drugs in Autoimmune Diseases,3
Theoretical–experimental study of the bending behavior of thin-walled rectangular tubes,9
Systemic Integrated Unmanned Aerial System,9
Pine Resin Derivatives as Sustainable Additives to Improve the Mechanical and Thermal Properties of Injected Moulded Thermoplastic Starch,12
A Deeper Microscopic Study of the Interaction between Gum Rosin Derivatives and a Mater-Bi Type Bioplastic,12
Electrospinning of PCL-Based Blends: Processing Optimization for Their Scalable Production,9
Organic and Inorganic PCL-Based Electrospun Fibers,9
Cucumis metuliferusFruit Extract Loaded Acetate Cellulose Coatings for Antioxidant Active Packaging,12
Effect of Pristine Graphene on Methylammonium Lead Iodide Films and Implications on Solar Cell Performance,7
Free-form rapid prototyped porous PDMS scaffolds incorporating growth factors promote chondrogenesis,3
Validation of point-of-care device for rapid detection of urinary tract infection and antibiotic susceptibility,3
"Modelling, additive layer manufacturing and testing of interlocking structures for joined components",9
Phase diagram of the NaCl-water system from computer simulations,6
"Nitrate in Groundwater Resources of Hormozgan Province, Southern Iran: Concentration Estimation, Distribution and Probabilistic Health Risk Assessment Using Monte Carlo Simulation",6
Assessment of Different Envelope Configurations via Optimization Analysis and Thermal Performance Indicators: A Case Study in a Tropical Climate,13
"Auxetic Metamaterials for Biomedical Devices: Current Situation, Main Challenges, and Research Trends",3
Electrical energy storage using a supercritical CO2 heat pump,7
Digital twins that learn and correct themselves,9
Structure-preserving neural networks,9
Empowering advanced driver-assistance systems from topological data analysis,9
Deep learning of thermodynamics-aware reduced-order models from data,9
Environmental performance of four different heavy-duty propulsion technologies using Life Cycle Assessment,13
MORPH-DSLAM: Model Order Reduction for PHysics-based Deformable SLAM,9
Incremental state model in predictive control: A new fuzzy control proposal for nonlinear systems,9
Quantum private broadcasting,9
Efficacy of Sound Therapy for Tinnitus Using an Enriched Acoustic Environment with Hearing-Loss Matched Broadband Noise,3
Low-Carbon Economy in Schools: Environmental Footprint and Associated Externalities of Five Schools in Southwestern Europe,4
Long-term behavior of nonautonomous neutral compartmental systems,9
Exploring the Influence of Culture in the Present and Future of Multicultural Organizations: Comparing the Case of Spain and Latin America,8
Alternative Brain Slice-on-a-Chip for Organotypic Culture and Effective Fluorescence Injection Testing,3
Decoupled photovoltaic power ramp-rate calculation method for perturb and observe algorithms,7
Metallicities in M dwarfs: Investigating different determination techniques,9
Study of the properties of a biodegradable polymer filled with different wood flour particles,12
Effects of Steam Heat and Dry Heat Sterilization Processes on 3D Printed Commercial Polymers Printed by Fused Deposition Modeling,9
